city,crop,crop_variety,Modal_Price (Rs./Quintal)
Pune,हरभरा,jaki 9218,7745
Pune,बाजरी,MLSH 2428,4676
Pune,ज्वारी,Foxtail millet,4073
Pune,सोयाबीन,maus 162,3446
Pune,तूर,godavari,4058
Pune,सोयाबीन,maus 71,5112
Pune,बाजरी,MLSH 2428,5441
Pune,सोयाबीन,maus 162,6063
Pune,हरभरा,j11,7576
Pune,बाजरी,MLSH 2428,4078
Pune,सोयाबीन,maus 71,7082
Pune,तूर,bdl 716,2413
Pune,तूर,godavari,4364
Pune,हरभरा,j11,2054
Pune,हरभरा,j11,6824
Pune,तूर,bdl 716,6871
Pune,गहू,शरबती,6983
Pune,हरभरा,vijay,6953
Pune,सोयाबीन,maus 71,6525
Pune,तूर,godavari,2749
Pune,ज्वारी,Foxtail millet,6409
Pune,सोयाबीन,js335,5882
Pune,तूर,godavari,7211
Pune,तूर,bdl 711,3181
Pune,ज्वारी,Foxtail millet,4388
Pune,तूर,godavari,3626
Pune,ज्वारी,Foxtail millet,7007
Pune,हरभरा,jaki 9218,2898
Pune,बाजरी,MLSH 2428,7691
Pune,सोयाबीन,js335,3137
Pune,हरभरा,j11,6124
Pune,गहू,HI-8759,2839
Pune,हरभरा,digvijay,4784
Pune,तूर,godavari,2597
Pune,सोयाबीन,js335,7210
Pune,हरभरा,jaki 9218,7242
Pune,गहू,शरबती,4499
Pune,ज्वारी,Foxtail millet,2893
Pune,बाजरी,MLSH-296 GOLD,6953
Pune,तूर,bdl 711,3420
Pune,तूर,bdl 716,2212
Pune,बाजरी,MLSH 2428,3257
Pune,बाजरी,MLSH-296 GOLD,7761
Pune,तूर,bdl 711,4954
Pune,ज्वारी,Foxtail millet,5834
Pune,ज्वारी,Foxtail millet,7782
Pune,गहू,शरबती,6195
Pune,बाजरी,MLSH 2428,6572
Pune,ज्वारी,Foxtail millet,7592
Pune,हरभरा,jaki 9218,6580
Pune,ज्वारी,Foxtail millet,4046
Pune,सोयाबीन,js335,7277
Pune,सोयाबीन,maus 71,2354
Pune,तूर,godavari,2130
Pune,गहू,जीडब्ल्यू 12,3602
Pune,तूर,bdl 716,3331
Pune,गहू,शरबती,7397
Pune,हरभरा,jaki 9218,2502
Pune,तूर,bdl 711,5502
Pune,हरभरा,jaki 9218,2111
Pune,हरभरा,digvijay,2640
Pune,गहू,जीडब्ल्यू 12,3574
Pune,गहू,HI-8759,7300
Pune,गहू,HI-8759,2539
Pune,बाजरी,MLSH 2428,6068
Pune,सोयाबीन,maus 71,2822
Pune,ज्वारी,Foxtail millet,7949
Pune,हरभरा,jaki 9218,7148
Pune,सोयाबीन,js335,3799
Pune,बाजरी,MLSH-296 GOLD,3446
Pune,तूर,bdl 716,7098
Pune,हरभरा,j11,5763
Pune,तूर,bdl 716,6771
Pune,ज्वारी,Foxtail millet,7836
Pune,तूर,godavari,4737
Pune,ज्वारी,Foxtail millet,4233
Pune,ज्वारी,Foxtail millet,5729
Pune,तूर,godavari,4424
Pune,बाजरी,MLSH-296 GOLD,6292
Pune,बाजरी,MLSH 2428,7420
Pune,तूर,bdl 716,4224
Pune,गहू,HI-8759,5424
Pune,बाजरी,MLSH-296 GOLD,2722
Pune,बाजरी,MLSH 2428,4655
Pune,तूर,bdl 711,7227
Pune,सोयाबीन,js335,5129
Pune,गहू,शरबती,3689
Pune,तूर,godavari,5374
Pune,सोयाबीन,js335,6785
Pune,गहू,जीडब्ल्यू 12,7956
Pune,गहू,शरबती,4731
Pune,हरभरा,digvijay,6577
Pune,बाजरी,MLSH 2428,6721
Pune,हरभरा,jaki 9218,6313
Pune,ज्वारी,Foxtail millet,4639
Pune,सोयाबीन,js335,5557
Pune,गहू,शरबती,4851
Pune,तूर,bdl 716,6118
Pune,गहू,HI-8759,5470
Pune,गहू,HI-8759,7391
Pune,हरभरा,vijay,2895
Pune,गहू,जीडब्ल्यू 12,2664
Pune,बाजरी,MLSH-296 GOLD,6862
Pune,ज्वारी,Foxtail millet,2740
Pune,तूर,bdl 716,6579
Pune,हरभरा,j11,5175
Pune,बाजरी,MLSH 2428,6288
Pune,सोयाबीन,maus 71,7160
Pune,बाजरी,MLSH 2428,5878
Pune,गहू,शरबती,2148
Pune,तूर,godavari,4130
Pune,तूर,bdl 711,2987
Pune,बाजरी,MLSH 2428,3338
Pune,बाजरी,MLSH 2428,3079
Pune,सोयाबीन,js335,7085
Pune,हरभरा,vijay,4916
Pune,गहू,HI-8759,4344
Pune,बाजरी,MLSH 2428,2944
Pune,गहू,HI-8759,2640
Pune,गहू,जीडब्ल्यू 12,6891
Pune,बाजरी,MLSH 2428,7381
Pune,सोयाबीन,maus 71,3805
Pune,बाजरी,MLSH-296 GOLD,6072
Pune,तूर,godavari,2348
Pune,सोयाबीन,maus 71,4360
Pune,तूर,godavari,7705
Pune,तूर,bdl 711,6624
Pune,बाजरी,MLSH-296 GOLD,2282
Pune,सोयाबीन,maus 71,7261
Pune,ज्वारी,Foxtail millet,7358
Pune,तूर,bdl 716,4664
Pune,तूर,bdl 711,7739
Pune,बाजरी,MLSH 2428,3465
Pune,ज्वारी,Foxtail millet,4518
Pune,गहू,HI-8759,4654
Pune,सोयाबीन,maus 162,4595
Pune,हरभरा,vijay,5054
Pune,ज्वारी,Foxtail millet,6538
Pune,ज्वारी,Foxtail millet,6241
Pune,गहू,जीडब्ल्यू 12,6831
Pune,सोयाबीन,js335,7216
Pune,ज्वारी,Foxtail millet,5868
Pune,ज्वारी,Foxtail millet,7243
Pune,हरभरा,vijay,6118
Pune,तूर,bdl 711,2235
Pune,बाजरी,MLSH 2428,3319
Pune,बाजरी,MLSH-296 GOLD,2263
Pune,गहू,HI-8759,2196
Pune,तूर,bdl 716,7708
Pune,ज्वारी,Foxtail millet,7799
Pune,हरभरा,j11,7192
Pune,हरभरा,jaki 9218,7529
Pune,बाजरी,MLSH 2428,6515
Pune,बाजरी,MLSH-296 GOLD,4782
Pune,बाजरी,MLSH 2428,2962
Pune,ज्वारी,Foxtail millet,7072
Pune,गहू,HI-8759,6338
Pune,तूर,godavari,5219
Pune,ज्वारी,Foxtail millet,2378
Pune,हरभरा,j11,2042
Pune,सोयाबीन,js335,4183
Pune,बाजरी,MLSH-296 GOLD,4997
Pune,गहू,HI-8759,5002
Pune,गहू,HI-8759,7646
Pune,तूर,godavari,3193
Pune,तूर,bdl 716,3992
Pune,बाजरी,MLSH 2428,3858
Pune,हरभरा,digvijay,4053
Pune,गहू,HI-8759,3036
Pune,गहू,HI-8759,4474
Pune,सोयाबीन,maus 162,7212
Pune,गहू,शरबती,5831
Pune,हरभरा,vijay,7080
Pune,हरभरा,jaki 9218,6515
Pune,ज्वारी,Foxtail millet,7261
Pune,ज्वारी,Foxtail millet,6331
Pune,ज्वारी,Foxtail millet,5485
Pune,सोयाबीन,maus 71,4833
Pune,हरभरा,jaki 9218,6990
Pune,ज्वारी,Foxtail millet,5303
Pune,गहू,HI-8759,2140
Pune,हरभरा,j11,7532
Pune,ज्वारी,Foxtail millet,5315
Pune,तूर,bdl 711,2139
Pune,तूर,godavari,7689
Pune,हरभरा,j11,7172
Pune,ज्वारी,Foxtail millet,6102
Pune,बाजरी,MLSH 2428,5314
Pune,तूर,godavari,4789
Pune,सोयाबीन,maus 162,4821
Pune,हरभरा,j11,7021
Pune,हरभरा,j11,3916
Pune,तूर,bdl 716,6161
Pune,हरभरा,vijay,4312
Pune,गहू,जीडब्ल्यू 12,7656
Pune,गहू,HI-8759,6309
Pune,गहू,शरबती,6652
Pune,तूर,godavari,5806
Pune,बाजरी,MLSH 2428,6221
Pune,सोयाबीन,maus 71,4009
Pune,तूर,bdl 711,3587
Pune,सोयाबीन,js335,4165
Pune,बाजरी,MLSH 2428,5968
Pune,तूर,godavari,4474
Pune,बाजरी,MLSH 2428,7049
Pune,बाजरी,MLSH-296 GOLD,7924
Pune,सोयाबीन,maus 162,6212
Pune,सोयाबीन,maus 162,4854
Pune,हरभरा,jaki 9218,5944
Pune,तूर,bdl 716,5281
Pune,हरभरा,j11,6417
Pune,बाजरी,MLSH 2428,5507
Pune,हरभरा,j11,7389
Pune,गहू,शरबती,4566
Pune,हरभरा,digvijay,6810
Pune,बाजरी,MLSH 2428,7732
Pune,ज्वारी,Foxtail millet,7893
Pune,बाजरी,MLSH 2428,6905
Pune,बाजरी,MLSH 2428,6079
Pune,बाजरी,MLSH-296 GOLD,2252
Pune,हरभरा,vijay,5218
Pune,तूर,bdl 716,6716
Pune,बाजरी,MLSH 2428,6715
Pune,गहू,HI-8759,3711
Pune,तूर,bdl 716,6004
Pune,ज्वारी,Foxtail millet,4823
Pune,सोयाबीन,js335,2454
Pune,गहू,HI-8759,2557
Pune,हरभरा,digvijay,4368
Pune,बाजरी,MLSH-296 GOLD,3633
Pune,ज्वारी,Foxtail millet,4073
Pune,बाजरी,MLSH 2428,3456
Pune,सोयाबीन,js335,2638
Pune,बाजरी,MLSH 2428,6285
Pune,हरभरा,vijay,7427
Pune,हरभरा,vijay,4354
Pune,बाजरी,MLSH 2428,4607
Pune,बाजरी,MLSH-296 GOLD,2107
Pune,बाजरी,MLSH-296 GOLD,4995
Pune,तूर,godavari,7660
Pune,गहू,शरबती,5341
Pune,हरभरा,jaki 9218,6262
Pune,बाजरी,MLSH-296 GOLD,3779
Pune,तूर,godavari,6098
Pune,बाजरी,MLSH 2428,2099
Pune,बाजरी,MLSH 2428,6408
Pune,तूर,bdl 711,6249
Pune,तूर,godavari,2193
Pune,सोयाबीन,js335,2229
Pune,ज्वारी,Foxtail millet,6782
Pune,बाजरी,MLSH 2428,3507
Pune,तूर,bdl 711,5937
Pune,बाजरी,MLSH 2428,2966
Pune,हरभरा,vijay,4685
Pune,ज्वारी,Foxtail millet,6504
Pune,ज्वारी,Foxtail millet,7293
Pune,ज्वारी,Foxtail millet,7981
Pune,सोयाबीन,maus 71,5019
Pune,गहू,HI-8759,4789
Pune,हरभरा,j11,4511
Pune,तूर,godavari,7565
Pune,सोयाबीन,maus 162,5688
Pune,ज्वारी,Foxtail millet,7040
Pune,तूर,bdl 716,5019
Pune,बाजरी,MLSH 2428,2190
Pune,गहू,शरबती,7924
Pune,हरभरा,vijay,2332
Pune,सोयाबीन,js335,4154
Pune,सोयाबीन,js335,3426
Pune,तूर,bdl 716,5260
Pune,ज्वारी,Foxtail millet,5587
Pune,ज्वारी,Foxtail millet,2723
Pune,हरभरा,vijay,3929
Pune,ज्वारी,Foxtail millet,2979
Pune,सोयाबीन,maus 71,5796
Pune,हरभरा,digvijay,2999
Pune,बाजरी,MLSH-296 GOLD,2796
Pune,तूर,godavari,5434
Pune,तूर,bdl 711,4117
Pune,सोयाबीन,maus 71,3819
Pune,बाजरी,MLSH-296 GOLD,5867
Pune,बाजरी,MLSH 2428,6291
Pune,ज्वारी,Foxtail millet,4414
Pune,तूर,godavari,3684
Pune,ज्वारी,Foxtail millet,4622
Pune,गहू,HI-8759,7147
Pune,गहू,HI-8759,6110
Pune,ज्वारी,Foxtail millet,5865
Pune,बाजरी,MLSH 2428,2759
Pune,तूर,godavari,2435
Pune,बाजरी,MLSH-296 GOLD,3340
Pune,हरभरा,j11,3125
Pune,बाजरी,MLSH 2428,6319
Pune,गहू,जीडब्ल्यू 12,7715
Pune,हरभरा,digvijay,2262
Pune,बाजरी,MLSH 2428,2001
Pune,तूर,bdl 711,7822
Pune,बाजरी,MLSH 2428,7968
Pune,सोयाबीन,maus 71,7111
Pune,सोयाबीन,maus 71,3349
Pune,गहू,शरबती,3178
Pune,ज्वारी,Foxtail millet,3088
Pune,तूर,bdl 716,4481
Pune,बाजरी,MLSH-296 GOLD,3733
Pune,हरभरा,j11,7805
Pune,गहू,HI-8759,4776
Pune,ज्वारी,Foxtail millet,2142
Pune,सोयाबीन,maus 162,6667
Pune,ज्वारी,Foxtail millet,4859
Pune,तूर,godavari,4240
Pune,ज्वारी,Foxtail millet,3868
Pune,सोयाबीन,maus 71,7593
Pune,ज्वारी,Foxtail millet,3904
Pune,हरभरा,jaki 9218,5591
Pune,गहू,शरबती,7281
Pune,ज्वारी,Foxtail millet,7308
Pune,ज्वारी,Foxtail millet,4636
Pune,ज्वारी,Foxtail millet,5255
Pune,हरभरा,digvijay,5690
Pune,बाजरी,MLSH-296 GOLD,2048
Pune,बाजरी,MLSH-296 GOLD,3061
Pune,गहू,जीडब्ल्यू 12,6649
Pune,तूर,bdl 716,2659
Pune,ज्वारी,Foxtail millet,5874
Pune,गहू,शरबती,6843
Pune,सोयाबीन,js335,7379
Pune,गहू,शरबती,4683
Pune,गहू,HI-8759,3887
Pune,सोयाबीन,maus 71,7855
Pune,हरभरा,digvijay,2234
Pune,हरभरा,j11,4887
Pune,तूर,bdl 711,7428
Pune,ज्वारी,Foxtail millet,6306
Pune,बाजरी,MLSH-296 GOLD,2916
Pune,तूर,bdl 716,4513
Pune,गहू,HI-8759,4393
Pune,गहू,जीडब्ल्यू 12,7751
Pune,सोयाबीन,js335,2798
Pune,गहू,HI-8759,3182
Pune,सोयाबीन,js335,2805
Pune,तूर,bdl 716,2551
Pune,तूर,godavari,5467
Pune,तूर,bdl 716,7252
Pune,सोयाबीन,maus 162,7850
Pune,ज्वारी,Foxtail millet,7378
Pune,बाजरी,MLSH-296 GOLD,2577
Pune,तूर,godavari,6327
Pune,गहू,HI-8759,4445
Pune,ज्वारी,Foxtail millet,7089
Pune,गहू,शरबती,7613
Pune,सोयाबीन,maus 71,7467
Pune,तूर,godavari,5459
Pune,तूर,bdl 711,3019
Pune,तूर,bdl 711,7984
Pune,ज्वारी,Foxtail millet,3245
Pune,ज्वारी,Foxtail millet,5502
Pune,हरभरा,vijay,4143
Pune,गहू,जीडब्ल्यू 12,2796
Pune,ज्वारी,Foxtail millet,7471
Pune,हरभरा,jaki 9218,3729
Pune,सोयाबीन,js335,7268
Pune,तूर,bdl 716,3024
Pune,बाजरी,MLSH-296 GOLD,6240
Pune,गहू,HI-8759,6608
Pune,बाजरी,MLSH-296 GOLD,6926
Pune,सोयाबीन,maus 162,7357
Pune,तूर,bdl 711,4871
Pune,बाजरी,MLSH 2428,6000
Pune,तूर,godavari,6791
Pune,ज्वारी,Foxtail millet,4191
Pune,गहू,HI-8759,3727
Pune,तूर,godavari,5708
Pune,हरभरा,jaki 9218,2903
Pune,तूर,godavari,6794
Pune,गहू,शरबती,2419
Pune,गहू,HI-8759,7908
Pune,ज्वारी,Foxtail millet,6282
Pune,हरभरा,vijay,6124
Pune,बाजरी,MLSH-296 GOLD,3939
Pune,गहू,शरबती,7176
Pune,सोयाबीन,js335,7877
Pune,ज्वारी,Foxtail millet,7433
Pune,सोयाबीन,js335,4623
Pune,गहू,शरबती,5070
Pune,तूर,godavari,6224
Pune,हरभरा,j11,7379
Pune,ज्वारी,Foxtail millet,3384
Pune,ज्वारी,Foxtail millet,5949
Pune,हरभरा,digvijay,4369
Pune,बाजरी,MLSH 2428,4049
Pune,बाजरी,MLSH 2428,3320
Pune,सोयाबीन,js335,7373
Pune,गहू,HI-8759,7311
Pune,गहू,शरबती,7249
Pune,सोयाबीन,maus 71,2265
Pune,गहू,जीडब्ल्यू 12,6609
Pune,ज्वारी,Foxtail millet,3896
Pune,बाजरी,MLSH 2428,2117
Pune,बाजरी,MLSH 2428,5510
Pune,तूर,bdl 711,7028
Pune,ज्वारी,Foxtail millet,7474
Pune,हरभरा,jaki 9218,3306
Pune,ज्वारी,Foxtail millet,4851
Pune,तूर,godavari,2055
Pune,गहू,HI-8759,5524
Pune,ज्वारी,Foxtail millet,2618
Pune,बाजरी,MLSH 2428,4735
Pune,ज्वारी,Foxtail millet,6757
Pune,सोयाबीन,js335,6475
Pune,ज्वारी,Foxtail millet,7125
Pune,बाजरी,MLSH-296 GOLD,4731
Pune,बाजरी,MLSH-296 GOLD,3947
Pune,हरभरा,vijay,6028
Pune,सोयाबीन,js335,5409
Pune,बाजरी,MLSH 2428,3823
Pune,तूर,bdl 716,3566
Pune,सोयाबीन,js335,4152
Pune,हरभरा,jaki 9218,2263
Pune,गहू,HI-8759,4054
Pune,सोयाबीन,maus 71,5784
Pune,तूर,bdl 711,5655
Pune,बाजरी,MLSH-296 GOLD,2692
Pune,तूर,bdl 711,7267
Pune,ज्वारी,Foxtail millet,4881
Pune,तूर,godavari,7674
Pune,सोयाबीन,maus 71,4715
Pune,तूर,bdl 711,3995
Pune,गहू,शरबती,7872
Pune,सोयाबीन,js335,4233
Pune,तूर,bdl 716,5138
Pune,तूर,bdl 711,3028
Pune,सोयाबीन,maus 71,5706
Pune,गहू,जीडब्ल्यू 12,4524
Pune,ज्वारी,Foxtail millet,6081
Pune,गहू,जीडब्ल्यू 12,4280
Pune,बाजरी,MLSH 2428,2890
Pune,तूर,bdl 711,4951
Pune,ज्वारी,Foxtail millet,4802
Pune,बाजरी,MLSH-296 GOLD,3245
Pune,तूर,bdl 711,6349
Pune,ज्वारी,Foxtail millet,2590
Pune,हरभरा,digvijay,2776
Pune,सोयाबीन,maus 162,7841
Pune,तूर,godavari,3139
Pune,गहू,जीडब्ल्यू 12,6061
Pune,ज्वारी,Foxtail millet,7121
Pune,बाजरी,MLSH 2428,5367
Pune,ज्वारी,Foxtail millet,4572
Pune,गहू,HI-8759,6649
Pune,सोयाबीन,maus 162,5216
Pune,तूर,godavari,7685
Pune,गहू,HI-8759,7863
Pune,सोयाबीन,maus 71,5188
Pune,बाजरी,MLSH 2428,6960
Pune,तूर,bdl 711,5564
Pune,सोयाबीन,js335,2274
Pune,गहू,शरबती,6600
Pune,तूर,bdl 711,2308
Pune,हरभरा,digvijay,3857
Pune,तूर,bdl 716,2458
Pune,सोयाबीन,maus 162,6803
Pune,सोयाबीन,js335,4418
Pune,गहू,जीडब्ल्यू 12,3487
Pune,बाजरी,MLSH 2428,5598
Pune,सोयाबीन,maus 71,5014
Pune,तूर,godavari,3650
Pune,ज्वारी,Foxtail millet,7222
Pune,सोयाबीन,maus 162,4280
Pune,बाजरी,MLSH-296 GOLD,7985
Pune,तूर,bdl 711,4444
Pune,ज्वारी,Foxtail millet,5049
Pune,बाजरी,MLSH-296 GOLD,6711
Pune,हरभरा,j11,2234
Pune,बाजरी,MLSH-296 GOLD,3756
Pune,ज्वारी,Foxtail millet,2236
Pune,सोयाबीन,js335,5976
Pune,तूर,bdl 711,3810
Pune,गहू,जीडब्ल्यू 12,7706
Pune,बाजरी,MLSH 2428,7694
Pune,बाजरी,MLSH-296 GOLD,5906
Pune,हरभरा,j11,2616
Pune,बाजरी,MLSH 2428,6848
Pune,सोयाबीन,maus 162,4339
Pune,ज्वारी,Foxtail millet,4482
Pune,तूर,godavari,4566
Pune,बाजरी,MLSH-296 GOLD,7420
Pune,हरभरा,jaki 9218,3170
Pune,तूर,godavari,7950
Pune,सोयाबीन,maus 162,2830
Pune,सोयाबीन,js335,2495
Pune,तूर,bdl 716,6816
Pune,तूर,godavari,5052
Pune,ज्वारी,Foxtail millet,4489
Pune,ज्वारी,Foxtail millet,5435
Pune,सोयाबीन,js335,5175
Pune,तूर,godavari,5468
Pune,बाजरी,MLSH-296 GOLD,4209
Pune,हरभरा,vijay,6120
Pune,गहू,HI-8759,2254
Pune,ज्वारी,Foxtail millet,7456
Pune,हरभरा,vijay,3018
Pune,तूर,godavari,3232
Pune,तूर,bdl 711,3333
Pune,गहू,जीडब्ल्यू 12,6650
Pune,गहू,जीडब्ल्यू 12,7902
Pune,ज्वारी,Foxtail millet,5228
Pune,हरभरा,vijay,3327
Pune,गहू,शरबती,7479
Pune,सोयाबीन,js335,6151
Pune,गहू,HI-8759,4001
Pune,गहू,HI-8759,2096
Pune,गहू,HI-8759,3596
Pune,ज्वारी,Foxtail millet,5847
Pune,बाजरी,MLSH 2428,4445
Pune,सोयाबीन,js335,4444
Pune,बाजरी,MLSH-296 GOLD,3550
Pune,हरभरा,j11,2436
Pune,सोयाबीन,maus 71,3682
Pune,गहू,HI-8759,2543
Pune,तूर,bdl 711,3650
Pune,सोयाबीन,maus 71,2836
Pune,ज्वारी,Foxtail millet,7792
Pune,तूर,bdl 711,4268
